movieId,title,genres
6357,High Society (1956),Comedy|Musical|Romance
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
6375,Gigantic (A Tale of Two Johns) (2002),Documentary
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6378,"Italian Job, The (2003)",Action|Crime
6380,Capturing the Friedmans (2003),Documentary
6385,Whale Rider (2002),Drama
6412,Destry Rides Again (1939),Comedy|Western
6422,Shenandoah (1965),Drama|War|Western
6428,Two Mules for Sister Sara (1970),Comedy|War|Western
6429,Winchester '73 (1950),Western
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
6436,This Boy's Life (1993),Drama
6440,Barton Fink (1991),Drama|Thriller
6441,Battle of Britain (1969),War
6442,Belle époque (1992),Comedy|Romance
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
6450,"Heaven Knows, Mr. Allison (1957)",Drama|War
6452,"Long, Hot Summer, The (1958)",Drama
6460,"Trial, The (Procès, Le) (1962)",Drama
6461,"Unforgiven, The (1960)",Drama|Western
6466,Mississippi Masala (1991),Drama|Romance
6502,28 Days Later (2002),Action|Horror|Sci-Fi
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
6533,"What's Up, Doc? (1972)",Comedy
6538,Swimming Pool (2003),Drama|Mystery|Thriller
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
6561,"Mouse That Roared, The (1959)",Comedy|War
6565,Seabiscuit (2003),Drama
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
6579,"One, Two, Three (1961)",Comedy
6591,"Magdalene Sisters, The (2002)",Drama
6598,Step Into Liquid (2002),Documentary
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6611,Umberto D. (1952),Drama
6612,Brother's Keeper (1992),Documentary
6617,Open Range (2003),Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
6620,American Splendor (2003),Comedy|Drama
6636,"Sure Thing, The (1985)",Comedy|Romance
6639,Wait Until Dark (1967),Drama|Thriller
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6650,Kind Hearts and Coronets (1949),Comedy|Drama
6659,Tremors (1990),Comedy|Horror|Sci-Fi
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
6662,"Pink Panther, The (1963)",Comedy|Crime
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
6667,Waco: The Rules of Engagement (1997),Documentary
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
6669,Ikiru (1952),Drama
6672,War Photographer (2001),Documentary|War
6708,Matchstick Men (2003),Comedy|Crime|Drama
6711,Lost in Translation (2003),Comedy|Drama|Romance
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
6724,Paper Moon (1973),Comedy|Crime|Drama
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6743,Jungle Book (1942),Adventure|Fantasy
6753,Secondhand Lions (2003),Children|Comedy|Drama
6754,Underworld (2003),Action|Fantasy|Horror
6755,Bubba Ho-tep (2002),Comedy|Horror
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
6768,Luther (2003),Drama
6770,My Life Without Me (2003),Drama|Romance
6772,To Be and to Have (Être et avoir) (2002),Documentary
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
6777,Judgment at Nuremberg (1961),Drama
6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance
6780,"Brief History of Time, A (1991)",Documentary
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
6786,Kiss of the Spider Woman (1985),Drama
6787,All the President's Men (1976),Drama|Thriller
6790,Avalon (2001),Drama|Fantasy|Sci-Fi
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6796,Boyz N the Hood (1991),Crime|Drama
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action|Adventure|War
6818,Come and See (Idi i smotri) (1985),Drama|War
6820,Ginger Snaps (2000),Drama|Horror|Thriller
6852,In Cold Blood (1967),Crime|Drama
6856,Yankee Doodle Dandy (1942),Drama|Musical
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
6863,School of Rock (2003),Comedy|Musical
6864,"Concert for George, The (2003)",Documentary|Musical
6867,"Station Agent, The (2003)",Comedy|Drama
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
6870,Mystic River (2003),Crime|Drama|Mystery
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6879,Runaway Jury (2003),Drama|Thriller
6881,Pieces of April (2003),Comedy|Drama
6887,Radio (2003),Drama
6890,Elephant (2003),Drama
6893,"Italian Job, The (1969)",Action|Comedy|Crime
6896,Shoah (1985),Documentary|War
6898,Sweet Sixteen (2002),Drama
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6932,Shattered Glass (2003),Crime|Drama
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children|Comedy|Fantasy
6942,Love Actually (2003),Comedy|Drama|Romance
6945,My Architect: A Son's Journey (2003),Documentary
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6963,Devil's Playground (2002),Documentary
6967,Dead of Night (1945),Horror|Mystery
6970,Desk Set (1957),Comedy|Romance
6971,Europa (Zentropa) (1991),Drama|Thriller
6975,Funny Games (1997),Drama|Horror|Thriller
6978,Slacker (1991),Comedy|Drama
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama|War
6983,Jane Eyre (1944),Drama|Romance
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6989,Gorky Park (1983),Crime|Drama|Thriller
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7020,Proof (1991),Comedy|Drama|Romance
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
7025,"Midnight Clear, A (1992)",Drama|War
7027,Silverado (1985),Action|Western
7028,Quick Change (1990),Comedy|Crime
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
7042,Betty Blue (37°2 le matin) (1986),Drama|Romance
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7045,"Witches, The (1990)",Children|Fantasy
7055,Swing Time (1936),Comedy|Musical|Romance
7056,"Public Enemy, The (1931)",Action|Crime|Drama
7058,Life with Father (1947),Comedy
7060,Jesus Christ Superstar (1973),Drama|Musical
7061,Dark Victory (1939),Drama|Romance
7062,Birdman of Alcatraz (1962),Drama
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
7070,Red River (1948),Action|Adventure|Western
7071,"Woman Under the Influence, A (1974)",Drama
7072,Stagecoach (1939),Action|Drama|Romance|Western
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
7074,"Navigator, The (1924)",Comedy
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical
7076,Bullitt (1968),Action|Crime|Drama|Thriller
7079,"Hunchback of Notre Dame, The (1939)",Drama
7080,42nd Street (1933),Drama|Musical|Romance
7082,That Touch of Mink (1962),Comedy|Romance
7084,"Play It Again, Sam (1972)",Comedy|Romance
7086,Pygmalion (1938),Comedy|Drama
7087,"Passage to India, A (1984)",Adventure|Drama
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
7089,Amarcord (1973),Comedy|Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7091,Horse Feathers (1932),Comedy
7096,Rivers and Tides (2001),Documentary
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7107,Foul Play (1978),Comedy|Thriller
7114,"Collector, The (1965)",Drama|Horror|Thriller
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7121,Adam's Rib (1949),Comedy|Romance
7122,King of Hearts (1966),Comedy|Drama|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7124,Grass (1999),Documentary
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller
7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
7137,"Cooler, The (2003)",Comedy|Drama|Romance
7139,In America (2002),Drama|Romance
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7147,Big Fish (2003),Drama|Fantasy|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7151,Girl with a Pearl Earring (2003),Drama|Romance
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7155,Calendar Girls (2003),Comedy
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7158,House of Sand and Fog (2003),Drama
7160,Monster (2003),Crime|Drama
7162,Cold Mountain (2003),Drama|Romance|War
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7177,Osama (2003),Drama
7206,Mon Oncle (My Uncle) (1958),Comedy
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
7210,My Darling Clementine (1946),Western
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
7218,"Ox-Bow Incident, The (1943)",Drama|Western
7223,D.O.A. (1950),Drama|Film-Noir|Mystery
7225,Pumping Iron (1977),Documentary
7234,"Strada, La (1954)",Drama
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
7241,Kanal (1957),Drama|War
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7256,Touching the Void (2003),Adventure|Documentary
7263,Miracle (2004),Drama
7265,"Dreamers, The (2003)",Drama
7285,Thirteen (2003),Drama
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama
7300,Vanishing Point (1971),Action|Drama
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama
7303,The Diary of Anne Frank (1959),Drama|War
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance
7323,"Good bye, Lenin! (2003)",Comedy|Drama
7327,Persona (1966),Drama
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller
7334,"Front, The (1976)",Comedy|Drama
7335,Pickup on South Street (1953),Film-Noir
7338,Richard III (1955),Drama|War
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7365,Noi the Albino (Nói albinói) (2003),Drama
7371,Dogville (2003),Drama|Mystery|Thriller
7377,"United States of Leland, The (2003)",Crime|Drama
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
7386,"Ten Commandments, The (1956)",Adventure|Drama
7387,Dawn of the Dead (1978),Action|Drama|Horror
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
7419,After Hours (1985),Comedy|Thriller
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7451,Mean Girls (2004),Comedy
7459,Carandiru (2003),Crime|Drama
7460,Coffee and Cigarettes (2003),Comedy|Drama
7478,Swimming to Cambodia (1987),Drama
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi
7482,Enter the Dragon (1973),Action|Crime
7484,Gimme Shelter (1970),Documentary
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama
7493,"Three Faces of Eve, The (1957)",Drama
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery
7560,Fail-Safe (1964),Drama|Thriller|War
7564,Kwaidan (Kaidan) (1964),Horror
7566,28 Up (1985),Documentary
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
7572,Wit (2001),Drama
7577,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance
7579,Pride and Prejudice (1940),Comedy|Drama|Romance
7584,Woman of the Year (1942),Comedy|Romance
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
7614,Oklahoma! (1955),Musical|Romance|Western
7618,Chaplin (1992),Drama
7619,"Miracle Worker, The (1962)",Drama
7620,Monster in a Box (1992),Comedy|Drama
7624,School Ties (1992),Drama
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi
7669,Pride and Prejudice (1995),Drama|Romance
7698,"China Syndrome, The (1979)",Drama|Thriller
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
7705,Pat and Mike (1952),Comedy|Romance
7706,Animal Crackers (1930),Comedy|Musical
7713,Cat People (1942),Drama|Horror|Romance|Thriller
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama
7748,Pierrot le fou (1965),Crime|Drama
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy
7759,Nostalghia (1983),Drama
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama
7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama
7773,"Bang, Bang, You're Dead (2002)",Drama
7786,Genghis Blues (1999),Documentary
7792,"Parallax View, The (1974)",Thriller
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi
7815,True Stories (1986),Comedy|Musical
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller
7827,Cypher (2002),Action|Sci-Fi|Thriller
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
7836,Woodstock (1970),Documentary|Musical
7840,Gunga Din (1939),Adventure|Comedy|War
7841,Children of Dune (2003),Fantasy|Sci-Fi
7842,Dune (2000),Drama|Fantasy|Sci-Fi
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical
7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
7932,Dark Days (2000),Documentary
7934,Zelig (1983),Comedy
7936,Shame (Skammen) (1968),Drama|War
7937,"Silence, The (Tystnaden) (1963)",Drama
7938,Winter Light (Nattvardsgästerna) (1963),Drama
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
7940,The Magician (1958),Drama
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance
7943,"Killers, The (1946)",Crime|Film-Noir
7944,"Night of the Iguana, The (1964)",Drama|Thriller
7979,Monterey Pop (1968),Documentary|Musical
7980,"Bridge Too Far, A (1977)",Action|Drama|War
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
7983,Broadway Danny Rose (1984),Comedy
8010,"Power of One, The (1992)",Drama
8011,"Weather Underground, The (2002)",Documentary
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
8033,How to Steal a Million (1966),Comedy|Crime|Romance
8039,Support Your Local Sheriff! (1969),Comedy|Western
8042,Mean Streets (1973),Crime|Drama
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance
8128,Au revoir les enfants (1987),Drama
8131,Pursuit of Happiness (2001),Comedy|Romance
8132,Gladiator (1992),Action|Drama
8147,Charly (1968),Drama|Sci-Fi
8154,"Dolce Vita, La (1960)",Drama
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
8158,Rush (1991),Crime|Drama
8167,Captain Blood (1935),Action|Adventure|Romance
8183,Educating Rita (1983),Comedy|Drama
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama
8191,Anne of the Thousand Days (1969),Drama
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
8197,Hiroshima Mon Amour (1959),Drama|Romance|War
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
8207,"Day of the Jackal, The (1973)",Crime|Thriller
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
8235,Safety Last! (1923),Action|Comedy|Romance
8239,Viridiana (1961),Comedy|Drama
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
8261,3 Women (Three Women) (1977),Drama
8264,Grey Gardens (1975),Documentary
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
8327,Dolls (2002),Drama|Romance
8337,"Caine Mutiny, The (1954)",Drama|War
8338,Black Narcissus (1947),Drama
8340,Escape from Alcatraz (1979),Drama|Thriller
8341,Oliver Twist (1948),Adventure|Crime|Drama
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
8366,Saved! (2004),Comedy|Drama
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
8376,Napoleon Dynamite (2004),Comedy
8379,"Dresser, The (1983)",Drama
8401,"Adventures of Sherlock Holmes, The (1939)",Crime|Mystery|Thriller
8404,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
8459,"Heiress, The (1949)",Drama|Romance
8464,Super Size Me (2004),Comedy|Documentary|Drama
8477,"Jetée, La (1962)",Romance|Sci-Fi
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
8485,Samsara (2001),Adventure|Drama|Romance
8491,White Heat (1949),Crime|Drama|Film-Noir
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
8493,Memphis Belle (1990),Action|Drama|War
8501,"Hitcher, The (1986)",Action|Thriller
8507,Freaks (1932),Crime|Drama|Horror
8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance
8529,"Terminal, The (2004)",Comedy|Drama|Romance
8530,Dear Frankie (2004),Drama|Romance
8533,"Notebook, The (2004)",Drama|Romance
8542,"Day at the Races, A (1937)",Comedy|Musical
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
8581,Pirates of Silicon Valley (1999),Documentary|Drama
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
8589,Winter War (Talvisota) (1989),Drama|War
8596,Revenge of the Pink Panther (1978),Comedy|Crime
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
8604,Taxi (1998),Action|Comedy
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama
8609,Our Hospitality (1923),Comedy
8610,All of Me (1984),Comedy|Fantasy
8618,Johnny Guitar (1954),Drama|Western
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
8622,Fahrenheit 9/11 (2004),Documentary
8623,Roxanne (1987),Comedy|Romance
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drama|Romance
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
8711,Mr. Blandings Builds His Dream House (1948),Comedy
8712,My Favorite Wife (1940),Comedy|Romance
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
8739,Mamma Roma (1962),Drama
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir
8754,"Prime of Miss Jean Brodie, The (1969)",Drama
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller
8767,"Big Clock, The (1948)",Crime|Film-Noir|Thriller
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
8781,"Manchurian Candidate, The (2004)",Thriller
8784,Garden State (2004),Comedy|Drama|Romance
8785,Early Summer (Bakushû) (1951),Drama
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
8797,Salesman (1969),Documentary
8798,Collateral (2004),Action|Crime|Drama|Thriller
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8809,Danny Deckchair (2003),Comedy|Romance
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
8874,Shaun of the Dead (2004),Comedy|Horror
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8910,I Heart Huckabees (2004),Comedy
8914,Primer (2004),Drama|Sci-Fi
8915,Stage Beauty (2004),Drama
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
8937,Friday Night Lights (2004),Action|Drama
8943,Being Julia (2004),Comedy|Drama
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8958,Ray (2004),Drama
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8966,Kinsey (2004),Drama
8970,Finding Neverland (2004),Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8973,Bad Education (La mala educación) (2004),Drama|Thriller
8981,Closer (2004),Drama|Romance
8982,I Am David (2003),Drama
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8998,That's Entertainment (1974),Documentary
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
9018,Control Room (2004),Documentary|War
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
25753,Greed (1924),Drama
25755,"Phantom of the Opera, The (1925)",Drama|Horror
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama
25764,"Cameraman, The (1928)",Comedy|Drama|Romance
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
25777,Monkey Business (1931),Comedy
25788,Scarface (1932),Crime|Drama
25793,Vampyr (1932),Fantasy|Horror
25805,"Atalante, L' (1934)",Comedy|Drama|Romance
25826,Libeled Lady (1936),Comedy|Romance
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
25850,Holiday (1938),Comedy|Drama|Romance
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
25856,Wuthering Heights (1939),Drama|Romance
25868,Ball of Fire (1941),Comedy|Romance
